Edad,Ingresos_anuales,Calificacion_crediticia,Estado_laboral,Nivel_educativo,Experiencia_laboral,Monto_prestamo,Duración_prestamo,Estado_civil,Numero_dependientes,propiedad_vivienda,Pagos_mensuales,Tasa_tarjeta_credito,lineas_credito_abiertas,Consultas_credito,Deuda_ingreso,Historial_quiebras,Proposito_prestamo,Incumplimiento_préstamos_anteriores,Historial_pagos,Duracion_credito,Saldo_cuenta_ahorros,Saldo_cuenta_corriente,Activos_totales,Pasivos_totales,Ingresos_mensuales,Historial_pagos_facturas,Antiguedad_empleo,Patrimonio_neto,Tasa_interes_base,Tasa _interes,Pago_mensual_prestamo,Deuda_ingreso.1,Prestamo_aprobado,Calificacion_riesgo
40,40805,566,1,1,13,14736,36,2,2,2,577,0.090732682,1,0,0.166599199,0,5,0,23,14,25026,340,26982,22782,3400.416667,0.840271974,4,4200,0.216736,0.206598585,552.6096016,0.332197408,0,50.0
24,110035,447,1,2,1,29181,24,2,1,4,504,0.229743792,3,2,0.124760256,0,2,0,23,13,4628,1484,17321,2867,9169.583333,0.888298525,6,14454,0.280681,0.273137537,1591.514811,0.228528902,1,39.2
27,121871,468,2,3,3,17336,24,3,0,3,504,0.415492299,2,1,0.513234635,0,1,0,26,8,8060,1037,37572,1698,10155.91667,0.691707539,9,35874,0.258336,0.238054256,914.8906419,0.139710741,1,48.8
36,48565,629,1,4,12,20588,48,4,0,1,644,0.413882077,6,0,0.389109557,0,1,0,22,24,835,1031,22416,23317,4047.083333,0.952738812,2,10558,0.201088,0.201062999,627.6669138,0.314218119,0,53.0
32,39788,599,1,4,10,10568,36,2,3,3,441,0.288100113,5,1,0.482794513,0,1,1,26,24,1733,665,25188,133669,3315.666667,0.84481065,4,6232,0.196068,0.204022676,394.9141811,0.25211044,0,63.0
37,57913,568,1,2,15,18393,12,2,3,2,460,0.175541099,1,2,0.296276415,1,2,1,22,21,1211,11054,40865,21496,4826.083333,0.937143286,7,19369,0.199393,0.192982045,1697.654735,0.447081947,0,69.0
40,77186,545,1,3,17,17131,48,2,1,2,542,0.394661513,4,3,0.36498451,0,4,0,25,10,2979,2262,75876,40069,6432.166667,0.761173474,5,35807,0.239631,0.263099825,580.6027848,0.174529493,0,54.0
46,23525,640,1,2,23,42191,60,2,3,1,639,0.24765921,1,1,0.090289432,0,1,0,24,17,2973,1940,46089,25574,1960.416667,0.639656023,4,20515,0.227191,0.212902085,1148.306756,0.911697389,0,49.0
39,38020,616,1,1,18,13552,48,2,3,2,396,0.351213119,6,1,0.412661093,0,5,0,36,11,3103,720,14047,90258,3168.333333,0.715653548,3,3609,0.200552,0.21095326,420.3422533,0.257656682,0,54.0
45,76848,564,2,2,22,41545,60,2,2,2,1431,0.252504101,1,1,0.443019946,0,2,0,24,21,3869,2509,225197,10591,6404.0,0.932926653,5,214606,0.264545,0.306906635,1361.799792,0.436102404,0,55.0
40,15000,559,1,3,19,28045,36,3,4,3,527,0.22818823,8,0,0.148838669,0,4,0,16,4,3339,1037,27910,21564,1250.0,0.844568667,6,6346,0.233545,0.208150161,1053.935484,1.264748387,0,55.0
18,18195,559,1,2,0,12872,60,4,4,4,346,0.099984412,2,1,0.311128129,0,4,1,20,18,2858,544,37107,53909,1516.25,0.790163723,2,1695,0.238372,0.202532101,342.8453399,0.454308551,0,61.0
28,31514,559,1,2,6,13338,48,2,1,2,727,0.044062485,4,1,0.308002733,0,2,0,21,15,718,342,45326,3754,2626.166667,0.608956397,6,41572,0.228838,0.211729301,414.2620525,0.434573352,0,54.0
38,49708,620,1,2,18,11233,36,2,1,2,259,0.170621077,3,0,0.396504345,0,3,0,21,7,11972,823,174901,19874,4142.333333,0.705082584,5,155027,0.186233,0.197701119,416.1439283,0.162986383,1,38.4
25,45415,610,1,2,7,42843,48,2,4,1,752,0.114827627,5,2,0.265610067,0,2,0,22,13,1416,455,274548,3265,3784.583333,0.930914162,6,271283,0.232843,0.238184014,1392.462738,0.566631132,0,43.0
47,45251,623,1,1,26,19962,84,1,4,3,485,0.196798819,1,2,0.095025685,0,4,0,35,21,4205,481,12090,88423,3770.916667,0.820966942,2,6156,0.233462,0.240041786,492.6312936,0.259255608,0,47.0
58,24165,580,1,2,32,23403,48,2,3,2,344,0.15465992,4,0,0.082069034,0,5,0,33,25,827,2390,24691,5802,2013.75,0.88233056,2,18889,0.228403,0.262373725,792.2147346,0.564228298,0,51.0
54,164796,574,1,3,32,27989,48,1,4,2,266,0.307482795,4,0,0.222023152,0,4,0,21,28,7449,417,165698,3556,13733.0,0.80752711,4,162142,0.235989,0.21330957,871.6888909,0.082843435,1,36.8
37,27737,457,1,3,13,38096,48,2,1,3,207,0.568787532,1,1,0.148257954,0,4,0,22,6,1875,634,44103,31532,2311.416667,0.820983562,3,12571,0.304596,0.271910589,1310.152962,0.656373636,0,55.0
57,17855,537,1,3,39,16301,48,2,3,4,342,0.51430334,1,0,0.158067053,0,4,0,18,23,4395,487,55732,46736,1487.916667,0.905188236,8,8996,0.242801,0.209093175,503.9770526,0.568564807,0,53.0
41,94277,637,1,3,21,33618,72,3,0,2,418,0.169318501,5,2,0.578712678,0,1,0,24,18,758,2841,27464,78447,7856.416667,0.387529713,5,8324,0.230118,0.199104475,803.5019653,0.155478256,1,42.4
35,26326,593,1,3,15,46948,72,2,0,3,301,0.083478626,1,1,0.237279611,0,4,0,26,2,1537,244,151281,11348,2193.833333,0.884985645,4,139933,0.265448,0.280391982,1353.585941,0.75419856,0,53.0
32,22885,566,1,2,10,30380,96,3,1,3,409,0.063369924,4,1,0.114000221,0,4,0,28,7,7134,3309,73179,67052,1907.083333,0.953061385,6,6127,0.28238,0.32301274,887.0255468,0.679585168,0,52.0
36,77361,583,1,2,9,26293,60,2,3,2,299,0.28825043,6,0,0.411678178,0,2,0,23,25,3581,172,79058,9314,6446.75,0.964464017,2,69744,0.239793,0.203375172,701.5506938,0.155202341,1,43.2
35,33059,547,1,1,12,15333,12,2,1,2,696,0.732547638,4,0,0.16292273,0,4,0,19,12,11110,657,11767,23511,2754.916667,0.830905523,3,6765,0.206833,0.204252853,1423.487627,0.769347274,0,53.0
42,45931,573,1,1,16,9258,72,1,0,2,923,0.221920859,6,1,0.201197136,0,2,0,23,2,5668,2821,37673,23368,3827.583333,0.797686724,6,14305,0.237758,0.251685785,250.3429183,0.306549281,0,57.0
41,35150,549,1,2,19,13834,108,2,2,3,167,0.041450352,3,1,0.509607129,0,2,0,21,8,4640,451,48999,44287,2929.166667,0.871147612,5,4712,0.284334,0.274777248,346.8501325,0.175425365,0,59.0
40,33560,628,1,4,15,26380,36,2,2,3,228,0.347350568,1,1,0.549828207,0,4,0,27,21,15645,2394,98532,3459,2796.666667,0.845904874,8,95073,0.19738,0.171895274,943.009121,0.418716015,0,54.0
45,24269,515,1,1,18,35118,60,2,3,4,271,0.362636332,1,2,0.420179417,0,4,1,15,21,2975,2040,69131,11517,2022.416667,0.770205138,9,57614,0.282618,0.292717093,1120.527195,0.688051685,0,62.0
54,27028,589,1,2,32,23204,36,2,0,3,260,0.126517896,3,2,0.552028819,0,2,0,18,27,2182,387,160447,3259,2252.333333,0.807056297,4,157188,0.213704,0.213605414,878.5135686,0.505481827,0,55.0
51,300000,563,1,4,30,12314,36,2,0,3,476,0.347904231,3,0,0.559847631,0,2,1,21,25,722,1922,72516,1213,25000.0,0.892251773,5,71303,0.215814,0.218590874,469.3800444,0.037815202,1,48.0
22,21454,564,1,1,2,40916,60,3,1,2,775,0.27666644,2,0,0.670578595,0,4,0,26,6,1661,326,187107,21061,1787.833333,0.701321506,6,166046,0.263916,0.268853647,1246.581565,1.13074386,0,58.0
18,15000,490,1,1,0,53098,72,1,1,4,231,0.235781172,1,1,0.158449354,0,1,0,25,4,2968,424,22832,7358,1250.0,0.77358068,3,15474,0.323098,0.322675271,1675.821737,1.525457389,0,55.0
51,108674,622,2,4,28,18158,48,2,1,3,317,0.083497145,1,0,0.348182999,0,1,0,13,29,1397,126,60941,14838,9056.166667,0.951166904,6,46103,0.202158,0.209563826,561.8491857,0.097044281,1,41.6
23,39729,510,1,1,0,77498,36,1,3,1,377,0.478932848,8,2,0.416789289,0,2,0,23,16,1346,960,46426,18066,3310.75,0.77034223,7,28360,0.307498,0.2459984,3064.929069,1.039622161,0,58.0
37,44686,516,1,2,17,8134,84,2,2,1,782,0.2528185,4,0,0.458535077,1,4,0,21,7,10815,1962,97344,17112,3723.833333,0.479148777,5,80232,0.275134,0.306694515,236.2482727,0.273440882,0,68.0
25,34135,479,1,2,2,37949,108,2,3,4,486,0.643988011,1,1,0.36459939,0,2,0,27,24,2102,331,219914,9113,2844.583333,0.752269545,4,210801,0.343449,0.32430921,1086.594229,0.552838165,0,53.0
18,30049,489,1,1,0,40209,72,2,0,3,366,0.073883978,4,0,0.562580958,0,1,0,27,12,288,4992,43529,60369,2504.083333,0.907381014,4,4903,0.310709,0.348362569,1337.701146,0.680369189,0,58.0
46,37153,571,1,1,24,58498,84,2,1,3,388,0.372023433,1,0,0.062834061,0,4,0,21,18,9899,3776,23874,65347,3096.083333,0.911353692,7,4095,0.297998,0.255231149,1500.301707,0.609900156,0,51.0
49,110511,616,1,2,26,21296,12,2,3,1,571,0.096469488,5,2,0.091633468,0,5,0,21,25,386,508,24867,117728,9209.25,0.963120562,7,7107,0.178296,0.175378343,1947.736114,0.273500677,1,36.0
33,39985,612,1,2,9,36805,48,3,2,3,267,0.347800192,1,2,0.120647087,0,4,0,19,4,5308,1282,21214,38458,3332.083333,0.873332017,3,5508,0.225805,0.193172427,1106.644677,0.412247996,0,51.0
18,80382,545,1,1,0,36970,36,2,4,2,489,0.047373364,1,3,0.433025233,0,4,0,38,11,4741,5951,13943,14938,6698.5,0.679412993,5,3590,0.24947,0.23947206,1449.413959,0.289380303,0,54.0
33,46668,568,1,2,10,18410,60,2,3,1,279,0.28186676,2,0,0.267522537,0,4,0,31,26,1248,225,217133,106884,3889.0,0.839010511,7,110249,0.23941,0.222350494,510.9275616,0.203118427,1,39.2
44,47521,634,1,2,20,42056,60,2,1,1,691,0.579497944,2,1,0.139044199,0,3,0,29,2,673,972,60691,63512,3960.083333,0.723986905,6,9803,0.230056,0.23476067,1197.109801,0.476785371,0,53.0
22,23383,582,1,3,0,23557,48,4,1,2,425,0.175735693,3,1,0.376253983,0,1,0,24,6,904,1654,39774,48327,1948.583333,0.815321539,3,9050,0.227557,0.206904484,725.5424179,0.590450713,0,57.0
42,192070,622,1,2,22,10299,60,4,3,2,283,0.1141886,2,0,0.533156165,0,2,0,29,17,6778,204,356139,43607,16005.83333,0.676498426,5,312532,0.204299,0.191794696,268.1798037,0.034436183,1,36.8
39,50097,625,1,1,20,28544,96,3,1,2,1347,0.079147822,2,1,0.283918446,0,4,0,30,7,1495,300,15609,76345,4174.75,0.947660217,3,10073,0.251044,0.229632126,651.8695046,0.478799809,0,49.0
46,46580,576,1,3,25,19392,84,3,1,4,781,0.25612912,2,1,0.256618703,1,4,0,28,2,1919,2224,47764,10480,3881.666667,0.79880298,5,37284,0.256392,0.270771544,516.8868784,0.334363301,0,69.0
41,185502,527,1,2,19,34297,48,1,1,3,437,0.259051168,2,1,0.205361385,0,2,0,21,28,8939,320,105745,73191,15458.5,0.704524278,3,32554,0.265797,0.251308725,1139.694908,0.101995336,1,40.0
28,51787,572,1,3,3,20849,48,1,1,1,593,0.137559673,1,3,0.237378757,0,5,0,21,22,1185,9428,127524,28550,4315.583333,0.635937549,4,98974,0.229849,0.222075393,659.2215646,0.290162759,0,49.0
54,67628,598,1,3,32,17247,36,1,1,3,389,0.38559029,4,0,0.199708042,0,5,0,20,11,6539,475,23740,21718,5635.666667,0.430476152,2,2022,0.203247,0.177680776,621.5156224,0.179307202,1,40.0
38,44175,510,2,2,16,31380,12,1,3,3,569,0.056227867,3,2,0.228368503,0,4,0,24,29,2141,995,135889,11429,3681.25,0.703397851,6,124460,0.24138,0.251967618,2985.484159,0.965564457,0,51.0
39,34539,555,1,2,16,24581,48,2,1,4,479,0.11559096,1,1,0.227367702,0,2,0,21,16,1304,751,27816,16126,2878.25,0.917897723,6,11690,0.242081,0.22230844,777.5347694,0.436562067,0,52.0
28,92356,540,1,2,6,17577,60,1,0,2,430,0.411325374,4,0,0.278811938,0,4,1,28,26,2579,2485,19918,7147,7696.333333,0.946393649,6,12771,0.252577,0.239480726,505.1248923,0.12150265,1,46.4
34,22519,528,1,4,10,14613,24,2,4,3,209,0.142602891,2,3,0.203295618,0,2,1,17,4,4583,2772,60842,7073,1876.583333,0.874274062,5,53769,0.225613,0.20023999,743.9116971,0.507790771,0,60.0
29,29904,545,1,5,3,14572,48,3,0,1,167,0.332523358,1,1,0.243371613,0,4,0,25,6,3447,1503,11276,17820,2492.0,0.553138842,4,5945,0.237072,0.235521071,471.4729729,0.256209058,0,56.0
37,28606,609,2,2,10,28417,96,2,0,3,564,0.199451519,5,3,0.153864424,0,4,0,18,29,8139,232,90764,21532,2383.833333,0.818122521,12,69232,0.258917,0.251447686,689.6454374,0.525894751,0,49.0
60,70462,590,1,3,37,31200,96,3,0,2,183,0.02811136,2,0,0.323498354,0,2,0,27,22,2017,965,83342,23166,5871.833333,0.800254267,3,60176,0.2712,0.262331585,779.8789225,0.163982673,0,51.0
23,45130,520,2,2,0,31518,60,3,2,2,409,0.40812949,5,2,0.243904533,0,4,0,24,21,1732,1356,38306,31208,3760.833333,0.894603049,6,7098,0.276518,0.279690003,980.7494414,0.369532313,0,57.0
20,15000,493,1,1,0,24408,48,1,0,1,256,0.119596038,2,0,0.183993676,0,5,1,19,21,557,476,26054,60151,1250.0,0.671065672,3,2010,0.272908,0.315629853,901.1606183,0.925728495,0,57.0
57,204539,657,1,2,35,32720,60,1,3,3,535,0.149466133,1,1,0.391314406,0,4,0,13,13,2514,6334,17972,58643,17044.91667,0.731388891,7,2870,0.20922,0.21277077,890.2933908,0.083619851,1,36.0
37,83755,634,1,2,13,24473,12,3,0,2,410,0.520628621,2,0,0.390950049,0,1,0,24,20,6389,2448,56033,20753,6979.583333,0.794864263,4,35280,0.172473,0.162230976,2223.040825,0.377248999,1,40.8
31,41021,518,2,5,11,16639,12,3,2,2,414,0.411557647,2,2,0.303130503,0,5,0,20,17,5952,908,49776,16255,3418.416667,0.868556659,7,33521,0.222639,0.235691473,1569.90983,0.580359278,0,59.0
52,91702,627,1,5,30,18310,36,4,1,3,233,0.416794102,1,1,0.254683615,0,2,1,21,8,8090,4297,54480,56265,7641.833333,0.845284464,9,7026,0.18981,0.20041379,680.8513155,0.11958535,0,56.0
32,59450,490,1,2,7,62900,108,1,2,2,1085,0.180546001,2,2,0.124985775,0,4,0,23,4,3101,2859,14464,49743,4954.166667,0.709648818,6,8389,0.3629,0.329881568,1826.785546,0.58774477,0,52.0
61,46849,648,1,3,40,18413,48,2,0,3,362,0.094934033,4,0,0.223058697,0,2,0,20,17,1518,797,50739,6757,3904.083333,0.678842609,2,43982,0.189413,0.2272956,587.4388367,0.243191232,0,49.0
48,75147,587,1,2,26,34774,36,3,2,4,208,0.119741378,2,1,0.250601944,0,3,0,26,3,3484,1689,41154,48152,6262.25,0.554740547,5,4143,0.226274,0.228989746,1344.261527,0.247876007,0,54.0
34,49800,484,1,3,15,13515,48,3,2,4,509,0.171995206,1,1,0.318373434,0,5,0,33,17,4618,640,45034,14294,4150.0,0.808130074,5,30740,0.266515,0.248180426,446.7481056,0.230300748,0,54.0
65,146548,603,1,4,38,31282,36,4,1,2,364,0.156633131,2,0,0.192633987,0,4,0,24,7,2512,2915,89259,2096,12212.33333,0.638045273,1,87163,0.214782,0.214171316,1185.261774,0.126860423,1,34.4
32,50427,613,1,2,7,34680,84,2,0,2,340,0.388619977,3,0,0.521795702,0,5,0,20,28,2945,2376,20572,24494,4202.25,0.871872048,4,6888,0.25318,0.23752439,850.3367046,0.283261754,0,55.0
48,52563,617,1,2,25,9408,24,2,0,3,452,0.078732656,5,1,0.671578033,0,1,0,24,28,8289,583,30892,8140,4380.25,0.682377376,9,22752,0.175908,0.17399511,466.9608304,0.209796434,1,43.2
43,43265,546,1,1,19,54297,24,2,0,3,310,0.208920377,1,1,0.13910904,0,3,0,21,12,2813,388,58424,2191,3605.416667,0.681802783,4,56233,0.256297,0.290947338,3010.654362,0.921018198,0,49.0
55,44674,591,1,3,32,37162,36,2,1,2,383,0.144805678,4,1,0.25275524,0,2,0,29,29,4597,413,25713,5132,3722.833333,0.736473913,5,20581,0.226662,0.195122845,1371.855518,0.471376331,0,52.0
58,35832,622,3,2,33,18972,60,1,1,3,680,0.51553858,1,2,0.078280852,0,4,0,22,16,11374,790,12483,57370,2986.0,0.667352819,3,10153,0.212972,0.21507409,518.6863425,0.40143548,0,52.0
40,30399,521,1,1,19,30970,72,2,4,2,702,0.43736425,2,3,0.082934863,0,4,0,25,5,2868,3516,1280716,31663,2533.25,0.81204725,7,1249053,0.28547,0.299517331,930.7431387,0.644525072,1,36.8
30,29991,584,1,3,6,24818,12,2,0,2,243,0.223024245,0,2,0.174154827,0,2,0,26,14,3130,678,125652,47538,2499.25,0.780038796,5,78114,0.197818,0.218650092,2321.21325,1.025993098,0,50.0
45,37335,550,1,1,20,21596,84,2,0,2,674,0.424508433,2,0,0.211028918,0,2,0,20,17,11259,1532,33650,265051,3111.25,0.70645691,7,1424,0.271596,0.273668073,579.7284523,0.402966156,0,54.0
31,121649,592,1,5,6,20567,24,2,0,1,377,0.250182079,4,1,0.011826135,0,4,1,21,5,3445,1089,25164,5736,10137.41667,0.40132949,9,19428,0.199567,0.204254162,1051.053233,0.140869541,1,44.8
64,53314,615,1,2,46,17491,72,2,0,2,115,0.312106803,2,2,0.205643042,1,5,0,20,8,3214,209,69227,30979,4442.833333,0.891752965,1,38248,0.224991,0.204095721,423.1217702,0.121121305,0,62.0
41,47476,586,1,2,20,12403,48,2,2,2,505,0.53401752,3,1,0.32440194,0,4,0,32,10,454,663,30669,8972,3956.333333,0.953431393,3,21697,0.214403,0.19541206,374.4026079,0.222277178,0,56.0
35,37905,584,1,1,15,45514,60,1,1,1,272,0.084655391,5,0,0.32446426,0,4,0,19,22,1613,1009,12505,8870,3158.75,0.806779967,6,3635,0.258514,0.269447223,1388.281557,0.525613473,0,54.0
42,39789,541,1,3,19,25561,24,2,1,3,1407,0.288779187,2,0,0.073076252,0,1,0,17,4,5157,189,47058,32821,3315.75,0.808628609,5,14237,0.230061,0.225922872,1333.545674,0.826523614,0,54.0
23,108789,561,2,1,5,11740,72,2,0,2,188,0.175714745,2,0,0.164114761,0,3,1,22,27,933,515,26984,11970,9065.75,0.960369007,2,15014,0.24624,0.259114559,322.8400685,0.056348352,1,45.6
28,38973,627,1,2,10,21643,60,3,3,3,518,0.14269057,1,1,0.105185262,0,2,0,18,24,4562,373,75986,5088,3247.75,0.944952985,7,70898,0.213143,0.233420304,614.3869305,0.348668133,0,45.0
54,93911,609,3,4,27,34797,12,2,0,3,637,0.092224945,2,0,0.262246028,1,4,0,24,9,3936,1102,68561,135160,7825.916667,0.67017581,7,10211,0.195297,0.187132227,3202.011832,0.490551075,0,63.0
32,55638,612,1,1,8,15549,60,1,1,1,618,0.159013798,4,2,0.539267289,0,4,0,28,11,2273,734,349358,42770,4636.5,0.820403,5,306588,0.214549,0.203435241,414.9310956,0.222782507,1,38.4
27,44257,508,1,1,4,21755,96,2,1,1,369,0.516708802,2,1,0.144961043,0,1,0,21,23,891,7806,69897,11177,3688.083333,0.731561921,5,58720,0.302755,0.319734281,630.1294354,0.2709075,0,50.0
46,23949,545,1,1,23,52954,48,1,2,4,268,0.279494453,5,3,0.105824323,0,4,0,22,10,19682,2861,147700,52980,1995.75,0.531358388,4,94720,0.275454,0.289392598,1874.131185,1.073346454,0,50.0
54,66930,489,1,2,31,41157,24,2,2,3,613,0.282441082,1,0,0.574300788,0,4,0,31,9,2662,1252,169824,12568,5577.5,0.819097776,4,157256,0.271657,0.305849972,2313.615546,0.524718162,0,55.0
48,19357,514,1,4,24,27179,24,2,4,1,457,0.122870167,2,0,0.095502778,0,4,0,24,26,2444,2008,19982,34000,1613.083333,0.858490046,7,10954,0.245179,0.252839003,1454.458883,1.184972186,0,51.0
51,30437,580,1,2,30,19521,48,3,2,2,617,0.449488943,4,1,0.309615645,0,4,0,23,29,6848,178,50776,9187,2536.416667,0.706640749,2,41589,0.224521,0.235823631,631.9217377,0.492396125,0,56.0
30,30148,607,1,2,7,30032,96,3,3,4,442,0.363684441,1,1,0.040501576,0,1,0,23,27,2332,1344,84690,19849,2512.333333,0.795764114,4,64841,0.261532,0.298565006,825.1774501,0.504382692,0,46.0
22,29528,540,1,1,0,11607,48,2,2,3,492,0.478402949,3,2,0.135410102,0,2,1,27,14,6319,350,250969,114087,2460.666667,0.864007952,2,136882,0.236607,0.23030241,372.2137688,0.351211231,0,55.0
58,62876,594,1,2,38,21813,72,2,1,4,147,0.276767337,1,1,0.087571331,0,5,0,27,3,10005,697,135596,113954,5239.666667,0.923594913,4,21642,0.239813,0.194954918,516.1236616,0.126558368,1,42.4
36,95281,595,1,1,11,14709,108,4,3,3,302,0.386106801,0,0,0.290521091,0,4,0,28,22,493,918,25459,12966,7940.083333,0.824826875,5,12493,0.262209,0.254555295,348.0897996,0.08187443,0,51.0
36,62770,465,3,3,14,21313,72,2,1,1,223,0.190024334,2,0,0.276793418,1,2,0,18,15,8831,1671,94773,91115,5230.833333,0.938330598,5,3658,0.303813,0.312330653,658.2208743,0.168466632,0,66.0
55,57377,550,1,3,30,24478,36,3,2,3,246,0.076479493,2,2,0.444280639,0,5,0,30,27,3037,4291,21135,7526,4781.416667,0.713036012,7,13609,0.234478,0.266682922,994.9686753,0.259539957,0,55.0
46,39872,631,1,3,23,77447,24,1,1,3,985,0.156728409,1,0,0.077558584,0,4,1,24,21,4178,188,57940,16700,3322.666667,0.595827421,8,41240,0.236947,0.22691935,4044.31994,1.513639629,0,53.0
45,40181,602,1,3,19,17153,36,2,2,3,133,0.037186453,3,0,0.138239706,0,5,0,28,26,13544,449,19483,26495,3348.416667,0.736539606,3,10020,0.201153,0.208147807,644.6103512,0.232232254,0,47.0
65,28868,657,1,2,45,16111,72,1,1,2,341,0.337848931,3,0,0.221565025,0,5,0,29,13,2981,3773,7809,49223,2405.666667,0.84127846,3,3092,0.202611,0.210052955,395.3494928,0.306089577,0,48.0
32,15000,565,1,1,12,15971,48,2,0,4,1090,0.306037691,2,1,0.270533721,0,1,0,21,6,2947,2498,122757,19542,1250.0,0.820147917,3,103215,0.228471,0.247444343,527.2785394,1.293822832,0,52.0
51,32405,620,1,4,30,20283,60,1,2,3,350,0.27357301,0,0,0.316909348,0,3,0,31,25,3805,6652,59523,22735,2700.416667,0.722624674,6,36788,0.215283,0.197711659,534.7961388,0.32765171,0,52.0
40,108621,612,1,4,17,26899,36,2,1,2,447,0.33788157,3,0,0.492995088,0,4,0,26,7,3905,3940,15335,3804,9051.75,0.591400565,5,11531,0.205899,0.208681505,1011.60158,0.161140286,1,42.4
43,31946,619,3,3,17,60388,108,3,0,1,231,0.060702924,5,1,0.405464928,0,2,0,24,9,1616,4804,65734,2678,2662.166667,0.617541356,3,63056,0.295888,0.302534039,1633.43674,0.700345611,0,55.0
58,30728,603,1,1,32,18088,60,2,4,3,264,0.307405464,0,0,0.18127527,0,2,0,30,8,1743,892,18899,9077,2560.666667,0.944778838,3,9822,0.221588,0.234846036,514.9579501,0.30420123,0,49.0
46,115156,596,1,2,28,11143,60,2,3,3,289,0.132365779,4,0,0.557396681,0,2,0,23,13,2580,1249,242983,43202,9596.333333,0.682398919,9,199781,0.218143,0.260510463,333.9634755,0.064916823,1,41.6
46,15000,571,1,4,23,8744,108,2,0,2,280,0.216791254,4,0,0.116676356,0,4,0,15,4,2948,908,46345,36116,1250.0,0.856883835,10,10229,0.268244,0.291281779,229.4573541,0.407565883,0,55.0
52,35260,573,1,1,34,25789,24,3,0,2,620,0.118556355,0,0,0.460217837,0,4,0,17,17,6584,2508,778453,40648,2938.333333,0.836134823,9,737805,0.214289,0.192285559,1302.853347,0.654402727,1,38.4
35,25453,595,1,4,11,20135,48,1,3,1,676,0.44729747,0,0,0.272896833,0,4,0,33,11,24250,558,24808,78206,2121.083333,0.764639469,8,10905,0.217635,0.223656512,638.3786177,0.619673257,0,55.0
29,46288,583,3,2,4,56139,84,3,0,1,208,0.640482703,5,0,0.73592405,0,4,0,18,21,1806,518,35493,72218,3857.333333,0.876133923,7,9605,0.289639,0.296651912,1592.561366,0.466789155,0,64.0
27,91521,623,1,5,5,38658,36,2,3,3,451,0.183853902,3,1,0.306706406,0,2,0,18,13,704,837,71744,8055,7626.75,0.897132454,6,63689,0.212158,0.191511293,1420.004037,0.245321275,0,47.0
18,63886,567,1,4,0,31692,24,2,1,3,201,0.271732971,1,0,0.378617016,0,2,0,22,25,2938,258,282167,8243,5323.833333,0.905735166,5,273924,0.223192,0.251332114,1693.569157,0.355865602,0,48.0
64,108420,599,1,1,41,25619,60,2,1,1,400,0.242263791,1,1,0.325533314,0,5,0,26,26,1973,1749,9537,96829,9035.0,0.674570518,4,3759,0.231119,0.219117064,706.2834119,0.122444207,1,42.4
26,54993,436,3,3,5,14357,60,2,0,1,210,0.192532825,7,2,0.091137728,0,5,0,23,26,2048,2753,131339,25673,4582.75,0.922593375,4,105666,0.301357,0.323336241,485.2854383,0.151717951,0,48.0
37,49988,559,1,1,14,17543,12,2,5,2,661,0.236613163,3,0,0.421195515,0,1,0,23,3,1382,1518,46403,13450,4165.666667,0.85530641,4,32953,0.203043,0.198026145,1623.430337,0.548394896,0,60.0
36,156033,548,1,1,14,13613,72,1,0,1,181,0.340013742,4,2,0.293785628,0,4,0,14,25,3216,112,80334,32723,13002.75,0.861880067,7,47611,0.254613,0.2036904,328.9883939,0.03922158,1,40.0
43,15000,618,1,2,19,21496,96,2,3,1,315,0.131762735,3,2,0.391078872,0,5,1,26,8,3422,926,160950,7454,1250.0,0.60406275,2,153496,0.247496,0.242315213,508.7062025,0.658964962,0,55.0
49,192184,649,2,4,27,22791,120,1,0,2,480,0.161200996,5,2,0.084641724,0,2,0,28,8,873,132,61047,98689,16015.33333,0.673905248,7,4061,0.253291,0.284735146,575.2761627,0.065891614,1,38.4
50,213434,621,1,5,29,21870,84,2,0,4,611,0.23815453,2,1,0.310781495,0,3,0,25,19,3244,398,82784,39765,17786.16667,0.952968368,5,43019,0.23637,0.216572352,507.7060735,0.062897537,1,39.2
33,37557,543,1,1,14,35508,12,2,3,2,184,0.255009708,0,3,0.534196227,0,1,0,13,2,6450,1840,100139,20125,3129.75,0.867801362,5,80014,0.229008,0.25471882,3382.965832,1.139696727,0,61.0
37,23965,470,1,1,18,36780,60,2,1,3,617,0.417364469,4,1,0.177751687,0,3,0,25,25,6171,2282,21967,5652,1997.083333,0.854308163,5,16315,0.30678,0.314301126,1222.467958,0.921077217,0,53.0
43,31525,552,1,2,18,20640,36,2,2,4,191,0.214296144,2,0,0.064037186,0,1,0,15,11,157,1161,143694,11781,2627.083333,0.764085035,2,131913,0.22964,0.1990278,766.0343166,0.364295378,0,47.0
37,32858,603,1,1,15,17245,60,1,1,2,322,0.261272391,3,1,0.346412847,0,4,0,21,7,2779,1227,100496,1807,2738.166667,0.890817357,8,98689,0.220745,0.230196685,486.3395674,0.295211967,0,51.0
